Status,Status (Successful),Qty,Amount,ship-city,ship-state,ship-postal-code
Delivered,True,1,342.0,NAVI MUMBAI,MAHARASHTRA,400703.0
Delivered,True,1,475.0,BHANGER,WEST BENGAL,743502.0
Delivered,True,1,881.0,NOIDA,UTTAR PRADESH,201305.0
Delivered,True,1,824.0,KANCHIPURAM,TAMIL NADU,600059.0
Delivered,True,1,533.0,MUMBAI,MAHARASHTRA,400067.0
Delivered,True,1,295.0,MADURAI,TAMIL NADU,625005.0
Delivered,True,1,0.0,NEW DELHI,DELHI,110008.0
Delivered,True,1,387.0,MUMBAI,MAHARASHTRA,400003.0
Delivered,True,1,299.0,GUWAHATI,ASSAM,781005.0
Delivered,True,2,838.0,CHANGANACHERRY,KERALA,686537.0
Delivered,True,1,399.0,PIMPRI CHINCHWAD,MAHARASHTRA,411017.0
Delivered,True,1,680.0,VADODARA,GUJARAT,390001.0
Delivered,True,1,1115.0,"WAGHOLI ,PUNE",MAHARASHTRA,412207.0
Delivered,True,1,999.0,BHUBANESWAR,ODISHA,751006.0
Delivered,True,1,790.0,AHMADNAGAR,MAHARASHTRA,414002.0
Delivered,True,1,259.0,NEW DELHI,DELHI,110030.0
Delivered,True,1,549.0,RAGHUNATHPUR,BIHAR,854317.0
Delivered,True,1,1186.0,AYODHYA,UTTAR PRADESH,224123.0
Delivered,True,1,399.0,BENGALURE,KARNATAKA,560040.0
Delivered,True,1,1186.0,BENGALURE,KARNATAKA,560040.0
Delivered,True,1,442.0,MUMBAI,MAHARASHTRA,400064.0
Delivered,True,1,0.0,NEW DELHI,DELHI,110088.0
Delivered,True,1,459.0,VAPI,GUJARAT,396195.0
Delivered,True,1,749.0,NEW DELHI,DELHI,110016.0
Delivered,True,1,631.0,MADURAI,TAMIL NADU,625020.0
Delivered,True,1,666.0,MUMBAI,MAHARASHTRA,400068.0
Delivered,True,1,496.0,ZIRAKPUR,PUNJAB,160104.0
Delivered,True,1,459.0,"YELAHANKA, BANGALORE",KARNATAKA,560064.0
Delivered,True,1,807.0,THANE,MAHARASHTRA,400605.0
Delivered,True,1,1115.0,PALAKKAD,KERALA,678613.0
Delivered,True,1,463.0,NEW DELHI,DELHI,110019.0
Delivered,True,1,545.0,BENGALURU,KARNATAKA,560097.0
Delivered,True,1,342.0,HYDERABAD,HYDERABAD,500010.0
Delivered,True,1,654.0,ALLAHABAD,UTTAR PRADESH,211019.0
Delivered,True,1,368.0,ALLAHABAD,UTTAR PRADESH,211019.0
Delivered,True,1,499.0,GURUGRAM,HARYANA,122004.0
Delivered,True,1,474.0,GURUGRAM,HARYANA,122004.0
Delivered,True,1,487.0,HAMIRPUR,HIMACHAL PRADESH,177027.0
Delivered,True,1,0.0,NEW DELHI,DELHI,110070.0
Delivered,True,1,521.0,HYDERABAD,HYDERABAD,500050.0
Delivered,True,1,597.0,BACHRA,JHARKHAND,829201.0
Delivered,True,1,540.0,BOKARO STEEL CITY,JHARKHAND,827004.0
Delivered,True,1,568.0,MUMBAI,MAHARASHTRA,400076.0
Delivered,True,1,885.0,MOONNIYUR,KERALA,676317.0
Delivered,True,1,574.0,KONDAPI,ANDHRA PRADESH,523279.0
Delivered,True,1,690.0,THIRUVANANTHAPURAM,KERALA,695019.0
Delivered,True,1,662.0,JUNAGADH,GUJARAT,362001.0
Delivered,True,1,696.0,CHENNAI,TAMIL NADU,600010.0
Delivered,True,1,295.0,PUTTUR,KARNATAKA,574201.0
Delivered,True,1,459.0,JABALPUR,MADHYA PRADESH,482001.0
Delivered,True,1,487.0,PATTAMUNDAI,ODISHA,754215.0
Delivered,True,1,1338.0,DEHRADUN,UTTARAKHAND,248001.0
Delivered,True,1,1099.0,DEHRADUN,UTTARAKHAND,248001.0
Delivered,True,1,1099.0,DEHRADUN,UTTARAKHAND,248001.0
Delivered,True,1,1299.0,DEHRADUN,UTTARAKHAND,248001.0
Delivered,True,1,280.0,NAGPUR,MAHARASHTRA,441108.0
Delivered,True,1,458.0,YAMUNANAGAR,HARYANA,135003.0
Delivered,True,1,591.0,YAMUNANAGAR,HARYANA,135003.0
Delivered,True,1,665.0,KOLKATA,WEST BENGAL,700039.0
Delivered,True,1,295.0,HYDERABAD,HYDERABAD,500025.0
Delivered,True,1,744.0,NANDYAL,ANDHRA PRADESH,518501.0
Delivered,True,1,744.0,NANDYAL,ANDHRA PRADESH,518501.0
Delivered,True,1,318.0,AMRITSAR,PUNJAB,143001.0
Delivered,True,1,459.0,AMRITSAR,PUNJAB,143001.0
Delivered,True,1,476.0,GORAKHPUR,UTTAR PRADESH,273005.0
Delivered,True,1,399.0,CUTTACK,ODISHA,753010.0
Delivered,True,1,885.0,BAIHAR,MADHYA PRADESH,481111.0
Delivered,True,1,249.0,HYDERABAD,HYDERABAD,500049.0
Delivered,True,1,517.0,"THRIKKODITHANAM P O, CHANGANACHERRY",KERALA,686105.0
Delivered,True,1,744.0,LALPUR,GUJARAT,361142.0
Delivered,True,1,613.0,PUNE,MAHARASHTRA,411001.0
Delivered,True,1,654.0,ANANTAPUR,ANDHRA PRADESH,515001.0
Delivered,True,1,399.0,ICHALKARANJI,MAHARASHTRA,416115.0
Delivered,True,1,568.0,KOLLAM,KERALA,691016.0
Delivered,True,1,744.0,BENGALURU,KARNATAKA,560037.0
Delivered,True,1,475.0,BHAWANIPATNA,ODISHA,766001.0
Delivered,True,1,583.0,HYDERABAD,HYDERABAD,500084.0
Delivered,True,1,696.0,HYDERABAD,HYDERABAD,500094.0
Delivered,True,1,487.0,NAMAKKAL,TAMIL NADU,637001.0
Delivered,True,1,859.0,MUMBAI,MAHARASHTRA,400094.0
Delivered,True,1,533.0,TIRUPATI,ANDHRA PRADESH,517501.0
Delivered,True,1,368.0,VARANASI,UTTAR PRADESH,221001.0
Delivered,True,1,715.0,GURGAON,HARYANA,122018.0
Delivered,True,1,399.0,DIGBOI,ASSAM,786171.0
Delivered,True,1,692.0,PODALAKUR,ANDHRA PRADESH,524345.0
Delivered,True,1,517.0,TANUKU,ANDHRA PRADESH,534211.0
Delivered,True,1,666.0,NANDED WAGHALA,MAHARASHTRA,431601.0
Delivered,True,1,342.0,HYDERABAD,HYDERABAD,500087.0
Delivered,True,1,725.0,BENGALURU,KARNATAKA,560103.0
Delivered,True,1,487.0,HYDERABAD,HYDERABAD,500020.0
Delivered,True,1,568.0,VISAKHAPATNAM,ANDHRA PRADESH,530026.0
Delivered,True,1,1173.0,VISAKHAPATNAM,ANDHRA PRADESH,530026.0
Delivered,True,1,540.0,PUNE,MAHARASHTRA,412210.0
Delivered,True,1,259.0,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416416.0
Delivered,True,1,458.0,BENGALURU,KARNATAKA,560091.0
Delivered,True,1,0.0,BENGALURU,KARNATAKA,560056.0
Delivered,True,1,563.0,HYDERABAD,HYDERABAD,500086.0
Delivered,True,1,1115.0,VANJIPALAYAM,TAMIL NADU,641663.0
Delivered,True,1,563.0,NEW DELHI,DELHI,110041.0
Delivered,True,1,471.0,KOITHOORKONAM,KERALA,695584.0
Delivered,True,1,0.0,GUNTUR,ANDHRA PRADESH,522004.0
Delivered,True,1,666.0,MUMBAI,MAHARASHTRA,400030.0
Delivered,True,1,1115.0,NEW DELHI,DELHI,110036.0
Delivered,True,1,968.0,BENGALURU,KARNATAKA,560100.0
Delivered,True,1,493.0,BHAINSDEHI,MADHYA PRADESH,460225.0
Delivered,True,1,399.0,BENGALURU,KARNATAKA,560010.0
Delivered,True,1,631.0,MUMBAI,MAHARASHTRA,400076.0
Delivered,True,1,360.0,MUMBAI,MAHARASHTRA,400104.0
Delivered,True,1,499.0,MUMBAI,MAHARASHTRA,400104.0
Delivered,True,1,1238.0,SINGTAM,SIKKIM,737134.0
Delivered,True,1,295.0,BELTANGADI,KARNATAKA,574240.0
Delivered,True,1,654.0,BENGALURU,KARNATAKA,560061.0
Delivered,True,1,999.0,HYDERABAD,HYDERABAD,500081.0
Delivered,True,1,888.0,ANTAH,RAJASTHAN,325209.0
Delivered,True,1,626.0,FARIDABAD,HARYANA,121008.0
Delivered,True,1,696.0,FARIDABAD,HARYANA,121008.0
Delivered,True,1,459.0,HYDERABAD,HYDERABAD,500036.0
Delivered,True,1,368.0,CHENDAMANGALAM,KERALA,683594.0
Delivered,True,1,1099.0,GREATER NOIDA,UTTAR PRADESH,201306.0
Delivered,True,1,1112.0,PIPILI,ODISHA,752104.0
Delivered,True,1,597.0,PUNE,MAHARASHTRA,411023.0
Delivered,True,1,1173.0,KALIMPONG,WEST BENGAL,734301.0
Delivered,True,1,475.0,PUNE,MAHARASHTRA,411041.0
Delivered,True,1,1299.0,JAIPUR,RAJASTHAN,302020.0
Delivered,True,1,696.0,NEW DELHI,DELHI,110042.0
Delivered,True,1,376.0,AHMEDABAD,GUJARAT,380050.0
Delivered,True,1,259.0,AHMEDABAD,GUJARAT,380050.0
Delivered,True,1,1186.0,KHAJURAHO,MADHYA PRADESH,471606.0
Delivered,True,1,363.0,BENGALURU,KARNATAKA,560029.0
Delivered,True,1,1065.0,LUCKNOW,UTTAR PRADESH,226021.0
Delivered,True,1,475.0,NAVI MUMBAI,MAHARASHTRA,410218.0
Delivered,True,1,881.0,BANGALORE,KARNATAKA,560071.0
Delivered,True,1,825.0,BELAGAVI,KARNATAKA,590006.0
Delivered,True,1,916.0,BELAGAVI,KARNATAKA,590006.0
Delivered,True,1,413.0,MUMBAI,MAHARASHTRA,400010.0
Delivered,True,1,463.0,PUNE,MAHARASHTRA,411038.0
Delivered,True,1,517.0,SIHORA,MADHYA PRADESH,483225.0
Delivered,True,1,885.0,MORADABAD,UTTAR PRADESH,244001.0
Delivered,True,1,696.0,HYDERABAD,HYDERABAD,500035.0
Delivered,True,1,0.0,REASI,JAMMU & KASHMIR,182311.0
Delivered,True,1,460.0,NABARANGAPUR,ODISHA,764059.0
Delivered,True,1,399.0,BHATPARA,WEST BENGAL,743127.0
Delivered,True,1,521.0,HYDERABAD,HYDERABAD,500050.0
Delivered,True,1,458.0,HYDERABAD,HYDERABAD,500050.0
Delivered,True,1,499.0,HYDERABAD,HYDERABAD,500050.0
Delivered,True,1,495.0,MANANTHAVADY,KERALA,670645.0
Delivered,True,1,318.0,KARUR,TAMIL NADU,639002.0
Delivered,True,1,318.0,KARUR,TAMIL NADU,639002.0
Delivered,True,1,376.0,NELLORE,ANDHRA PRADESH,524004.0
Delivered,True,1,499.0,NIZAMABAD,HYDERABAD,503225.0
Delivered,True,1,388.0,GHAZIABAD,UTTAR PRADESH,201014.0
Delivered,True,1,1033.0,NAVI MUMBAI,MAHARASHTRA,400703.0
Delivered,True,1,654.0,BENGALURU,KARNATAKA,560025.0
Delivered,True,1,459.0,UDHAMPUR,JAMMU & KASHMIR,182101.0
Delivered,True,1,342.0,KOTTAKKAL,KERALA,676503.0
Delivered,True,1,641.0,MUMBAI,MAHARASHTRA,400080.0
Delivered,True,1,999.0,BENGALURU,KARNATAKA,560045.0
Delivered,True,1,329.0,BILASPUR,HIMACHAL PRADESH,174001.0
Delivered,True,1,1432.0,RAJGIR,BIHAR,803109.0
Delivered,True,1,885.0,KOTTAYAM,KERALA,686606.0
Delivered,True,1,885.0,PUNE,MAHARASHTRA,411057.0
Delivered,True,1,295.0,MATHURA,UTTAR PRADESH,281001.0
Delivered,True,1,1115.0,PATNA,BIHAR,801505.0
Delivered,True,1,449.0,KOLKATA,WEST BENGAL,700019.0
Delivered,True,1,433.0,BENGALURU,KARNATAKA,560035.0
Delivered,True,1,316.0,MATHURA,UTTAR PRADESH,281001.0
Delivered,True,1,475.0,MUMBAI,MAHARASHTRA,400093.0
Delivered,True,1,895.0,LUCKNOW,UTTAR PRADESH,226010.0
Delivered,True,1,969.0,LUCKNOW,UTTAR PRADESH,226010.0
Delivered,True,1,299.0,MATHURA,UTTAR PRADESH,281001.0
Delivered,True,1,1186.0,NOIDA,UTTAR PRADESH,201301.0
Delivered,True,1,725.0,DEHRADUN,UTTARAKHAND,248001.0
Delivered,True,1,399.0,VASCO DA GAMA,GOA,403711.0
Delivered,True,1,1115.0,NOIDA,UTTAR PRADESH,201301.0
Delivered,True,1,654.0,MUMBAI,MAHARASHTRA,400101.0
Delivered,True,1,1149.0,KANPUR,UTTAR PRADESH,209217.0
Delivered,True,1,968.0,NAGPUR,MAHARASHTRA,440003.0
Delivered,True,1,399.0,BENGALURU,KARNATAKA,560037.0
Delivered,True,1,599.0,GURUGRAM,HARYANA,122001.0
Delivered,True,1,495.0,BENGALURU,KARNATAKA,560041.0
Delivered,True,1,459.0,NANDED,MAHARASHTRA,431606.0
Delivered,True,1,737.0,MOHALI,PUNJAB,160062.0
Delivered,True,1,568.0,JHABRERA,UTTARAKHAND,247665.0
Delivered,True,1,888.0,WAYANAD,KERALA,670721.0
Delivered,True,1,399.0,BENGALURU,KARNATAKA,560035.0
Delivered,True,1,469.0,BENGALURU,KARNATAKA,560035.0
Delivered,True,1,419.0,KAKINADA,ANDHRA PRADESH,533002.0
Delivered,True,1,666.0,KAKINADA,ANDHRA PRADESH,533002.0
Delivered,True,1,521.0,VARANASI,UTTAR PRADESH,221002.0
Delivered,True,1,551.0,LUNAWADA,GUJARAT,389230.0
Delivered,True,1,399.0,THIRUVANANTHAPURAM,KERALA,695011.0
Delivered,True,1,249.0,HYDERABAD,HYDERABAD,500079.0
Delivered,True,1,295.0,BENGALURU,KARNATAKA,560097.0
Delivered,True,1,654.0,BHIND,MADHYA PRADESH,477001.0
Delivered,True,1,654.0,GUWAHATI,ASSAM,781009.0
Delivered,True,1,455.0,MANGALORE,KARNATAKA,575002.0
Delivered,True,1,521.0,KODINAR,GUJARAT,362725.0
Delivered,True,1,653.0,SECUNDERABAD,HYDERABAD,500056.0
Delivered,True,1,432.0,HYDERABAD,HYDERABAD,500035.0
Delivered,True,1,487.0,HYDERABAD,HYDERABAD,500035.0
Delivered,True,1,363.0,HYDERABAD,HYDERABAD,500035.0
Delivered,True,1,575.0,HYDERABAD,HYDERABAD,500035.0
Delivered,True,1,1338.0,BALAGHAT,MADHYA PRADESH,481001.0
Delivered,True,1,885.0,THANE WEST,MAHARASHTRA,400601.0
Delivered,True,1,654.0,MUMBAI,MAHARASHTRA,400078.0
Delivered,True,1,399.0,JAIPUR,RAJASTHAN,302017.0
Delivered,True,1,475.0,CHENNAI,TAMIL NADU,600125.0
Delivered,True,1,475.0,CHENNAI,TAMIL NADU,600125.0
Delivered,True,1,458.0,SATHUPALLY,HYDERABAD,507303.0
Delivered,True,1,495.0,MUMBAI,MAHARASHTRA,400036.0
Delivered,True,1,1186.0,HYDERABAD,HYDERABAD,500016.0
Delivered,True,1,363.0,TIRUNELVELLI DIST,TAMIL NADU,627105.0
Delivered,True,1,885.0,NEW DELHI,DELHI,110091.0
Delivered,True,1,631.0,BHILAI,CHHATTISGARH,490020.0
Delivered,True,1,759.0,NAVI MUMBAI,MAHARASHTRA,400702.0
Delivered,True,1,824.0,PUNNAPARA,KERALA,688004.0
Delivered,True,1,696.0,GOKAVARAM,ANDHRA PRADESH,533286.0
Delivered,True,1,0.0,NAGPUR,MAHARASHTRA,441110.0
Delivered,True,1,1115.0,GANDHINAGAR,GUJARAT,382007.0
Delivered,True,1,696.0,LUCKNOW,UTTAR PRADESH,226002.0
Delivered,True,1,525.0,RAJGURUNAGAR KHED,MAHARASHTRA,410505.0
Delivered,True,1,362.0,MUMBAI,MAHARASHTRA,400030.0
Delivered,True,1,318.0,MUMBAI,MAHARASHTRA,400030.0
Delivered,True,1,635.0,BENGALURU,KARNATAKA,560100.0
Delivered,True,1,499.0,BIJNOR,UTTAR PRADESH,246701.0
Delivered,True,1,1695.0,PANAJI,GOA,403001.0
Delivered,True,1,493.0,GURUGRAM,HARYANA,122001.0
Delivered,True,1,399.0,FARIDABAD,HARYANA,121001.0
Delivered,True,1,567.0,CHENNAI,TAMIL NADU,600042.0
Delivered,True,1,0.0,BENGALURU,KARNATAKA,560078.0
Delivered,True,1,349.0,CHENNAI,TAMIL NADU,600127.0
Delivered,True,1,922.0,HYDERABAD,HYDERABAD,500072.0
Delivered,True,1,459.0,BANASTHALI,RAJASTHAN,304022.0
Delivered,True,1,626.0,KALAMASSERY PH NO: 9074200347,KERALA,682024.0
Delivered,True,1,526.0,GHAZIPUR,UTTAR PRADESH,233001.0
Delivered,True,1,690.0,GUWAHATI,ASSAM,781013.0
Delivered,True,1,0.0,MUMBAI,MAHARASHTRA,400068.0
Delivered,True,1,487.0,IMPHAL,MANIPUR,795001.0
Delivered,True,1,291.0,CHENNAI,TAMIL NADU,600073.0
Delivered,True,1,744.0,BENGALURU,KARNATAKA,560037.0
Delivered,True,1,885.0,PUNE,MAHARASHTRA,411058.0
Delivered,True,1,459.0,MUMBAI,MAHARASHTRA,400053.0
Delivered,True,1,316.0,NEW DELHI,DELHI,110044.0
Delivered,True,1,329.0,NEW DELHI,DELHI,110044.0
Delivered,True,1,459.0,BARDOLI,GUJARAT,394601.0
Delivered,True,1,295.0,BENGALURU,KARNATAKA,560078.0
Delivered,True,1,597.0,GORAKHPUR,UTTAR PRADESH,273012.0
Delivered,True,1,692.0,PORT BLAIR,ANDAMAN,744101.0
Delivered,True,1,660.0,NEW DELHI,DELHI,110017.0
Delivered,True,1,759.0,BENGALURU,KARNATAKA,560040.0
Delivered,True,1,487.0,JAMSHEDPUR,JHARKHAND,831008.0
Delivered,True,1,654.0,PATNA,BIHAR,800024.0
Delivered,True,1,654.0,NANDED WAGHALA,MAHARASHTRA,431605.0
Delivered,True,1,1126.0,GURUGRAM,HARYANA,122001.0
Delivered,True,1,699.0,NEW DELHI,DELHI,110075.0
Delivered,True,1,654.0,SURAT,GUJARAT,394210.0
Delivered,True,1,684.0,MUKTSAR,PUNJAB,152026.0
Delivered,True,1,399.0,GURUGRAM,HARYANA,122101.0
Delivered,True,1,318.0,VARKALA,KERALA,695312.0
Delivered,True,1,597.0,MUMBAI,MAHARASHTRA,400078.0
Delivered,True,1,690.0,GURGAON,HARYANA,122001.0
Delivered,True,1,399.0,DARYAPUR BANOSA,MAHARASHTRA,444803.0
Delivered,True,1,499.0,KOZHIKODE,KERALA,673006.0
Delivered,True,1,318.0,DAPOLI,MAHARASHTRA,415712.0
Delivered,True,1,824.0,DANDELI(UTTAR KANNADA),KARNATAKA,581325.0
Delivered,True,1,631.0,NUMALIGARH REFINERY TOWNSHIP,ASSAM,785699.0
Delivered,True,1,376.0,GREATER NOIDA WEST,UTTAR PRADESH,201308.0
Delivered,True,1,574.0,CHENNAI,TAMIL NADU,600049.0
Delivered,True,1,383.0,HYDERABAD,HYDERABAD,500084.0
Delivered,True,1,666.0,CHITTOOR,ANDHRA PRADESH,517001.0
Delivered,True,1,654.0,GONDA,UTTAR PRADESH,271001.0
Delivered,True,1,549.0,MOHALI,PUNJAB,140308.0
Delivered,True,1,399.0,GUWAHATI,ASSAM,781021.0
Delivered,True,1,599.0,HYDERABAD,HYDERABAD,500038.0
Delivered,True,1,362.0,LUCKNOW,UTTAR PRADESH,226003.0
Delivered,True,1,725.0,HYDERABAD,HYDERABAD,500048.0
Delivered,True,1,0.0,MUMBAI,MAHARASHTRA,400025.0
Delivered,True,1,259.0,SIVAGANGA,TAMIL NADU,630561.0
Delivered,True,1,751.0,NEW DELHI,DELHI,110059.0
Delivered,True,1,399.0,PATODA,MAHARASHTRA,414204.0
Delivered,True,1,1099.0,PUNE,MAHARASHTRA,411001.0
Delivered,True,1,852.0,PUNE,MAHARASHTRA,411001.0
Delivered,True,1,1149.0,PUNE,MAHARASHTRA,411001.0
Delivered,True,1,549.0,SRINAGAR,JAMMU & KASHMIR,190023.0
Delivered,True,1,399.0,THANE,MAHARASHTRA,400607.0
Delivered,True,1,549.0,CHENNAI,TAMIL NADU,600037.0
Delivered,True,1,487.0,PANCHGANI,MAHARASHTRA,412805.0
Delivered,True,1,654.0,MAPUSA,GOA,403507.0
Delivered,True,1,597.0,BENGALURU,KARNATAKA,560078.0
Delivered,True,1,563.0,GURUGRAM,HARYANA,122001.0
Delivered,True,1,517.0,PAMIDI,ANDHRA PRADESH,515775.0
Delivered,True,1,299.0,PATNA,BIHAR,800013.0
Delivered,True,1,1186.0,NASHIK,MAHARASHTRA,422005.0
Delivered,True,1,316.0,NASHIK,MAHARASHTRA,422005.0
Delivered,True,1,459.0,IROOPARA,KERALA,695584.0
Delivered,True,1,477.0,SAGAR,KARNATAKA,577401.0
Delivered,True,1,499.0,BENGALURU,KARNATAKA,560103.0
Delivered,True,1,771.0,OSMANABAD,MAHARASHTRA,413501.0
Delivered,True,1,1033.0,BARABANKI,UTTAR PRADESH,225001.0
Delivered,True,1,499.0,HYDERABAD,HYDERABAD,502032.0
Delivered,True,1,1115.0,JAMMU,JAMMU & KASHMIR,180004.0
Delivered,True,1,613.0,HYDERABAD,HYDERABAD,500050.0
Delivered,True,1,1149.0,MUMBAI,MAHARASHTRA,400071.0
Delivered,True,1,562.0,JORHAT,ASSAM,785001.0
Delivered,True,1,459.0,HOOVINA HADAGALLI,KARNATAKA,583219.0
Delivered,True,1,1281.0,SHIMLA,HIMACHAL PRADESH,171005.0
Delivered,True,1,518.0,CHENNAI,TAMIL NADU,600048.0
Delivered,True,1,376.0,NEW DELHI,DELHI,110035.0
Delivered,True,1,399.0,HYDERABAD,HYDERABAD,500044.0
Delivered,True,1,399.0,GURUGRAM,HARYANA,122018.0
Delivered,True,1,599.0,NASHIK,MAHARASHTRA,422003.0
Delivered,True,1,899.0,HYDERABAD,HYDERABAD,500072.0
Delivered,True,1,399.0,KOTHAKOTA,HYDERABAD,509381.0
Delivered,True,1,568.0,KOTHAKOTA,HYDERABAD,509381.0
Delivered,True,1,597.0,AHMEDABAD,GUJARAT,382481.0
Delivered,True,1,249.0,"GOREGAON - EAST, MUMBAI",MAHARASHTRA,400063.0
Delivered,True,1,432.0,PUNE,MAHARASHTRA,411048.0
Delivered,True,1,788.0,PUNE,MAHARASHTRA,411048.0
Delivered,True,1,474.0,PANAJI,GOA,403001.0
Delivered,True,1,495.0,THRISSUR,KERALA,680007.0
Delivered,True,1,357.0,CHENNAI,TAMIL NADU,600053.0
Delivered,True,1,399.0,CHENNAI,TAMIL NADU,600053.0
Delivered,True,1,545.0,KANPUR,UTTAR PRADESH,208005.0
Delivered,True,1,631.0,KANPUR,UTTAR PRADESH,208005.0
Delivered,True,1,654.0,THANE,MAHARASHTRA,401501.0
Delivered,True,1,517.0,THANE,MAHARASHTRA,401501.0
Delivered,True,1,295.0,KURNOOL,ANDHRA PRADESH,518002.0
Delivered,True,1,0.0,MUMBAI,MAHARASHTRA,400063.0
Delivered,True,1,458.0,FARIDABAD,HARYANA,121013.0
Delivered,True,1,534.0,PUNE,MAHARASHTRA,411057.0
Delivered,True,1,859.0,HYDERABAD,HYDERABAD,500013.0
Delivered,True,1,666.0,BHIWADI,RAJASTHAN,301019.0
Delivered,True,1,888.0,KISHANGARH AJMER DISTRICT,RAJASTHAN,305802.0
Delivered,True,1,495.0,PUNE,MAHARASHTRA,411028.0
Delivered,True,1,399.0,PATRATU,JHARKHAND,829119.0
Delivered,True,1,399.0,PATRATU,JHARKHAND,829119.0
Delivered,True,1,399.0,PATRATU,JHARKHAND,829119.0
Delivered,True,1,442.0,THANE,MAHARASHTRA,400607.0
Delivered,True,1,899.0,MUMBAI,MAHARASHTRA,400101.0
Delivered,True,1,591.0,NAVI MUMBAI,MAHARASHTRA,400708.0
Delivered,True,1,432.0,THANE,MAHARASHTRA,400607.0
Delivered,True,1,534.0,NAVI MUMBAI,MAHARASHTRA,400709.0
Delivered,True,1,1593.0,PUNE,MAHARASHTRA,411028.0
Delivered,True,1,690.0,NAVI MUMBAI,MAHARASHTRA,400706.0
Delivered,True,1,540.0,AHMEDABAD,GUJARAT,380015.0
Delivered,True,1,582.0,JAIPUR,RAJASTHAN,302017.0
Delivered,True,1,419.0,BENGALURU,KARNATAKA,560078.0
Delivered,True,1,495.0,HYDERABAD,HYDERABAD,500074.0
Delivered,True,1,916.0,RANCHI,JHARKHAND,834001.0
Delivered,True,1,499.0,BUNDIA,ODISHA,768225.0
Delivered,True,1,399.0,DHARWAD,KARNATAKA,580002.0
Delivered,True,1,568.0,MEENADOM,KERALA,686516.0
Delivered,True,1,1126.0,DELHI,DELHI,110085.0
Delivered,True,1,999.0,CHANDRAKONA,WEST BENGAL,721201.0
Delivered,True,1,399.0,NEW DELHI,DELHI,110041.0
Delivered,True,1,1299.0,FARIDABAD,HARYANA,121002.0
Delivered,True,1,999.0,BENGALURU,KARNATAKA,560048.0
Delivered,True,1,1099.0,HYDERABAD,HYDERABAD,500075.0
Delivered,True,1,999.0,HYDERABAD,HYDERABAD,500075.0
Delivered,True,1,316.0,NARIKOMBU,KARNATAKA,574231.0
Delivered,True,1,549.0,KARIMNAGAR,HYDERABAD,505001.0
Delivered,True,1,432.0,GUNTUR,ANDHRA PRADESH,522034.0
Delivered,True,1,788.0,RANCHI,JHARKHAND,835217.0
Delivered,True,1,1299.0,KONDOTTY,KERALA,673638.0
Delivered,True,1,657.0,JABALPUR,MADHYA PRADESH,482001.0
Delivered,True,1,1186.0,KHAMMAM,HYDERABAD,507165.0
Delivered,True,1,791.0,COIMBATORE,TAMIL NADU,641022.0
Delivered,True,1,680.0,BENGALURU,KARNATAKA,560061.0
Delivered,True,1,665.0,GUDIVADA KRISHNA DISTRICT,ANDHRA PRADESH,521301.0
Delivered,True,1,459.0,HYDERABAD,HYDERABAD,500014.0
Delivered,True,1,353.0,PONNANI,KERALA,679584.0
Delivered,True,1,631.0,GHAZIABAD,UTTAR PRADESH,201001.0
Delivered,True,1,599.0,KOLLAM,KERALA,691004.0
Delivered,True,1,329.0,VIJAYAWADA,ANDHRA PRADESH,520001.0
Delivered,True,1,459.0,VIJAYAWADA,ANDHRA PRADESH,520001.0
Delivered,True,1,475.0,HYDERABAD,HYDERABAD,500032.0
Delivered,True,1,380.0,VIZIANAGARAM,ANDHRA PRADESH,535216.0
Delivered,True,1,1149.0,CHENNAI,TAMIL NADU,600123.0
Delivered,True,1,298.0,BENGALURU,KARNATAKA,560029.0
Delivered,True,1,499.0,CHENNAI,TAMIL NADU,600102.0
Delivered,True,1,295.0,HYDERABAD,HYDERABAD,500081.0
Delivered,True,1,517.0,IMPHAL,MANIPUR,795001.0
Delivered,True,1,1523.0,NAGPUR,MAHARASHTRA,440004.0
Delivered,True,1,690.0,GREATER NOIDA,UTTAR PRADESH,201306.0
Delivered,True,1,517.0,PUNE,MAHARASHTRA,412308.0
Delivered,True,1,376.0,CHENNAI,TAMIL NADU,600062.0
Delivered,True,1,339.0,LAVASA,MAHARASHTRA,412112.0
Delivered,True,1,1099.0,DAVANAGERE,KARNATAKA,577003.0
Delivered,True,1,1299.0,JAMMU,JAMMU & KASHMIR,180005.0
Delivered,True,1,399.0,GIRIDIH,JHARKHAND,815311.0
Delivered,True,1,487.0,HYDERABAD,HYDERABAD,500072.0
Delivered,True,1,368.0,CHENNAI,TAMIL NADU,600062.0
Delivered,True,1,659.0,SECUNDERABAD,HYDERABAD,500011.0
Delivered,True,1,568.0,GUWAHATI,ASSAM,781022.0
Delivered,True,1,696.0,GREATER NOIDA,UTTAR PRADESH,201310.0
Delivered,True,1,399.0,CHENNAI,TAMIL NADU,600004.0
Delivered,True,1,376.0,NAGPUR,MAHARASHTRA,440024.0
Delivered,True,1,487.0,BHUBANESWAR,ODISHA,751003.0
Delivered,True,1,759.0,NOIDA,UTTAR PRADESH,201301.0
Delivered,True,1,316.0,BENGALURU,KARNATAKA,560064.0
Delivered,True,1,771.0,VISAKHAPATNAM,ANDHRA PRADESH,530009.0
Delivered,True,1,495.0,KANNUR,KERALA,670001.0
Delivered,True,1,771.0,THIRUVANANTHAPURAM,KERALA,695581.0
